"metaphor"
"carte Sim"
"carte orange"
"carte bleue"
"carte postale"
"carte d'identité"
"carte de la collaboration"
"carte de crédit"
"carte blanche"
"carte maîtresse"
"carte d'étudiant"
"carte d'étudiante"
"carte de visite"
"carte de séjour"
"carte de travail"
"carte de cantine"
"cartes sur table"
"carte à jouer"
"château de cartes"
